"UserID","CountryID","Gender","BirthYear","DateReg","TimeReg","Date1Dep","Date1Bet","Date1Spo","StakeF","StakeL","StakeA","WinF","WinL","WinA","BetsF","BetsL","BetsA","DaysF","DaysL","DaysA"
1325629,276,1,1955,2005-02-01,"17:29",2005-02-01,2005-02-01,2005-02-01,2531.45,61.5,2592.95,2056.6,78.35,2134.95,236,7,243,73,4,73
1325633,276,1,1943,2005-02-01,"17:30",2005-02-01,2005-02-01,2005-02-01,23434.16,87002.23,110436.39,20316.98,80982.53,101299.51,4556,7448,12004,248,421,431
1325635,276,1,1972,2005-02-01,"17:30",2005-02-05,2005-02-05,2005-02-05,509.24,59,568.24,344.09,44.15,388.24,158,50,208,57,8,57
1325636,792,0,1981,2005-02-01,"17:30",2005-02-01,2005-02-01,2005-02-02,5536.9657,961.4867,6498.4524,4775.1908,1020.5658,5795.7566,193,97,290,79,53,107
1325638,276,1,1980,2005-02-01,"17:31",2005-02-04,2005-02-04,2005-02-04,419.58,2,421.58,369.58,0,369.58,209,2,211,76,2,77
1325642,276,1,1979,2005-02-01,"17:33",2005-02-01,2005-02-01,2005-02-01,806.9,50,856.9,569.64,28,597.64,26,5,31,9,1,9
1325644,276,1,1982,2005-02-01,"17:33",2005-02-03,2005-02-03,2005-02-03,84.55,1.5,86.05,58.12,0.93,59.05,85,3,88,25,1,25
1325647,208,1,1986,2005-02-01,"17:34",2005-02-01,2005-02-01,2005-02-01,422.333,203.4852,625.8182,80.4463,204.8401,285.2864,18,16,34,14,3,15
1325654,348,1,1978,2005-02-01,"17:35",2005-02-01,2005-02-01,2005-02-01,39.0232,254.9686,293.9918,11.9608,296.132,308.0928,5,15,20,3,12,14
1325655,724,1,1986,2005-02-01,"17:35",2005-02-17,2005-02-17,2005-02-17,916.92,4014.51,4931.43,838.15,3804.88,4643.03,295,420,715,68,49,88
1325656,616,1,1980,2005-02-01,"17:36",2006-06-21,2006-06-21,2006-06-21,127.4171,4462.6984,4590.1155,162.2017,4314.7122,4476.9139,39,343,382,25,35,38
1325657,300,1,1975,2005-02-01,"17:36",2005-06-21,2005-06-21,2005-06-21,50,14952.98,15002.98,0,12287.98,12287.98,7,122,129,1,27,28
1325660,276,1,1949,2005-02-01,"17:37",2005-02-02,2005-02-02,2005-02-02,1269.97,0,1269.97,912.17,0,912.17,490,0,490,55,0,55
1325664,40,1,1976,2005-02-01,"17:39",2005-02-01,2005-02-01,2005-02-01,190.2,0,190.2,150.23,0,150.23,114,0,114,25,0,25
1325665,792,1,1977,2005-02-01,"17:39",2005-02-01,2005-02-01,2005-02-01,10.3926,44.4572,54.8498,4.7388,21.276,26.0148,8,54,62,3,8,8
1325666,752,1,1986,2005-02-01,"17:40",2005-05-10,2005-04-26,2005-05-16,30.0592,0,30.0592,27.8716,0,27.8716,4,0,4,3,0,3
1325668,300,1,1977,2005-02-01,"17:40",2005-02-01,2005-02-01,2005-02-01,93.93,0,93.93,63.93,0,63.93,26,0,26,7,0,7
1325671,724,1,1971,2005-02-01,"17:41",2005-02-01,2005-02-01,2006-04-04,929,0,929,915,0,915,48,0,48,4,0,4
1325672,578,1,1972,2005-02-01,"17:42",2005-02-01,2005-02-01,2005-02-01,35081.0329,46605.3474,81686.3803,33437.3386,42780.4553,76217.7939,244,564,808,173,184,264
1325675,276,1,1953,2005-02-01,"17:42",2005-02-01,2005-02-01,2005-02-01,413,5,418,364.93,0,364.93,158,2,160,51,1,52
1325677,276,1,1980,2005-02-01,"17:42",2005-02-08,2005-02-09,2005-02-09,65.6,0,65.6,5.6,0,5.6,16,0,16,10,0,10
1325678,208,1,1964,2005-02-01,"17:43",2005-02-01,2005-02-01,2005-02-01,400.8187,7.3681,408.1868,343.0298,12.8942,355.924,80,1,81,38,1,38
1325679,276,1,1979,2005-02-01,"17:43",2005-02-10,2005-02-10,2005-02-10,26.7,31,57.7,9,13.7,22.7,14,26,40,6,6,8
1325681,276,1,1985,2005-02-01,"17:44",2005-02-01,2005-02-01,2005-02-01,284.29,12476.99,12761.28,188.91,13455.62,13644.53,12,95,107,8,31,35
1325682,300,1,1971,2005-02-01,"17:44",2005-02-01,2005-02-01,2005-02-01,1524,187,1711,581.32,0,581.32,111,13,124,17,6,19
1325684,300,1,1967,2005-02-01,"17:45",2005-02-01,2005-02-01,2005-02-01,4828.22,298.63,5126.85,4786.72,336.58,5123.3,1609,27,1636,291,15,292
1325685,276,1,1959,2005-02-01,"17:45",2005-02-15,2005-02-15,2005-02-15,25,0,25,0,0,0,2,0,2,2,0,2
1325687,276,0,1947,2005-02-01,"17:45",2005-03-31,2005-03-31,2005-03-31,1841.04,1184.6,3025.64,1494.54,881.5,2376.04,37,55,92,11,10,11
1325688,792,1,1981,2005-02-01,"17:45",2005-02-04,2005-02-04,2005-02-04,7349.0269,3492.4943,10841.5212,5375.1811,3109.675,8484.8561,676,432,1108,212,123,219
1325693,276,0,1986,2005-02-01,"17:47",2005-02-01,2005-02-01,2005-02-01,8,2,10,0,0,0,15,4,19,3,3,3
1325694,792,1,1967,2005-02-01,"17:48",2005-05-07,2005-05-07,2005-05-07,99.4846,583.3277,682.8123,89.1479,540.7591,629.907,5,16,21,3,3,4
1325695,276,1,1979,2005-02-01,"17:48",2005-09-16,2005-09-17,2005-09-17,318.55,2,320.55,208.99,0.56,209.55,259,3,262,83,2,83
1325696,276,0,1965,2005-02-01,"17:48",2005-02-04,2005-02-04,2005-02-04,222.32,0,222.32,208.82,0,208.82,408,0,408,89,0,89
1325697,616,1,1973,2005-02-01,"17:49",2005-04-13,2005-04-13,2005-04-13,297.9031,220.9269,518.83,288.033,160.7339,448.7669,327,120,447,141,46,146
1325698,276,1,1962,2005-02-01,"17:49",2005-02-01,2005-02-01,2005-02-01,50,0,50,0,0,0,3,0,3,3,0,3
1325700,276,1,1984,2005-02-01,"17:49",2005-02-08,2005-02-08,2005-02-08,36.3,22,58.3,33.72,24.9,58.62,7,8,15,5,4,7
1325701,276,1,1982,2005-02-01,"17:49",2005-02-03,2005-02-03,2005-02-03,120.22,298.78,419,59.13,282.87,342,29,113,142,10,11,15
1325703,191,0,1952,2005-02-01,"17:51",2005-02-01,2005-02-01,2005-02-01,3467.79,5375.93,8843.72,3093.86,4474.85,7568.71,202,306,508,69,54,94
1325705,276,1,1965,2005-02-01,"17:52",2005-02-05,2005-02-08,2005-02-08,2691.7597,12678.6503,15370.41,2281.85,11183.98,13465.83,854,1369,2223,94,120,149
1325706,792,1,1975,2005-02-01,"17:52",2005-06-21,2005-06-21,2005-06-21,225.3634,34.7289,260.0923,165.9129,16.3648,182.2777,107,9,116,27,6,30
1325710,276,1,1977,2005-02-01,"17:54",2005-02-03,2005-02-03,2005-02-03,50,0,50,0,0,0,5,0,5,2,0,2
1325712,276,1,1974,2005-02-01,"17:54",2005-02-01,2005-02-01,2005-02-01,1328.94,45,1373.94,1390.93,52,1442.93,133,5,138,53,2,53
1325713,276,1,1978,2005-02-01,"17:55",2005-02-01,2005-02-01,2005-02-01,357.9,1,358.9,265.9,0,265.9,181,1,182,56,1,56
1325715,276,1,1950,2005-02-01,"17:57",2005-02-08,2005-02-08,2005-02-08,191.5,0,191.5,96.78,0,96.78,22,0,22,17,0,17
1325718,276,1,1959,2005-02-01,"17:57",2005-02-26,2005-02-26,2005-02-26,122040.8569,12907,134947.8569,106428.61,13755.65,120184.26,1449,227,1676,388,113,399
1325720,276,1,1965,2005-02-01,"17:59",2005-02-01,2005-02-01,2005-02-01,1572.61,1426.98,2999.59,1271.1,1065.99,2337.09,242,234,476,60,49,71
1325721,300,1,1968,2005-02-01,"18:00",2005-02-05,2005-02-05,2005-02-05,1309.63,58,1367.63,777.63,55,832.63,593,37,630,56,6,56
1325723,276,1,1979,2005-02-01,"18:01",2005-02-18,2005-02-18,2005-02-18,48,0,48,0,0,0,12,0,12,11,0,11
1325725,792,1,1980,2005-02-01,"18:02",2005-02-02,2005-02-02,2006-06-08,504.0634,285.4827,789.5461,639.64,252.0996,891.7396,38,12,50,21,10,24
1325727,276,1,1975,2005-02-01,"18:02",2005-09-07,2005-09-07,2005-09-07,1477.17,2,1479.17,854.27,0,854.27,260,1,261,80,1,80
1325729,276,1,1975,2005-02-01,"18:02",2005-02-01,2005-02-01,2005-02-01,804.57,889.95,1694.52,676.04,821.48,1497.52,160,216,376,40,25,43
1325733,276,1,1984,2005-02-01,"18:03",2005-02-03,2005-02-03,2005-02-03,237.81,77,314.81,205.25,74.56,279.81,183,66,249,36,7,40
1325734,276,1,1965,2005-02-01,"18:03",2005-02-04,2005-02-04,2005-02-04,557.54,7.93,565.47,565.47,0,565.47,42,2,44,40,2,40
1325735,752,1,1961,2005-02-01,"18:04",2005-02-02,2005-02-02,2005-02-02,13728.0985,53738.9476,67467.0460999999,12309.3231,51337.3564,63646.6795,1399,5427,6826,256,329,343
1325738,276,1,1980,2005-02-01,"18:04",2005-02-02,2005-02-02,2005-02-02,13.1,32,45.1,0,10.1,10.1,6,16,22,2,2,2
1325739,792,0,1974,2005-02-01,"18:05",2006-04-26,2006-04-26,2006-04-26,818.1584,186.7338,1004.8922,758.66,152.7932,911.4532,56,52,108,24,13,24
1325740,276,1,1966,2005-02-01,"18:05",2005-02-04,2005-02-04,2005-02-04,3375.82,163.45,3539.27,2918.34,159.21,3077.55,2772,127,2899,185,30,187
1325741,276,0,1982,2005-02-01,"18:05",2005-02-04,2005-02-04,2005-02-04,340.57,12,352.57,262.57,0,262.57,50,3,53,36,2,36
1325743,442,1,1969,2005-02-01,"18:07",2005-02-01,2005-02-01,2005-02-01,1893.37,90,1983.37,1336.78,60.75,1397.53,99,11,110,42,6,42
1325744,276,1,1980,2005-02-01,"18:07",2005-02-10,2005-02-10,2005-02-10,22.5,2.5,25,21.07,0,21.07,21,1,22,4,1,5
1325745,380,1,1969,2005-02-01,"18:07",2005-02-03,2005-02-03,2005-02-03,1796.73,0,1796.73,919.28,0,919.28,299,0,299,22,0,22
1325746,276,1,1955,2005-02-01,"18:08",2005-02-01,2005-02-01,2005-02-01,15.5,0,15.5,24.54,0,24.54,20,0,20,5,0,5
1325748,276,1,1952,2005-02-01,"18:08",2005-02-01,2005-02-01,2005-02-01,50,0,50,0,0,0,6,0,6,5,0,5
1325749,276,1,1969,2005-02-01,"18:09",2005-02-01,2005-02-01,2005-02-01,158,0,158,153.15,0,153.15,40,0,40,13,0,13
1325750,724,1,1980,2005-02-01,"18:09",2005-02-01,2005-02-01,2005-02-01,5272.07,2693.96,7966.03,3797.32,2138.41,5935.73000000001,1122,956,2078,180,119,190
1325751,276,1,1983,2005-02-01,"18:09",2005-02-01,2005-02-01,2005-02-01,279.43,16,295.43,335.49,50.9,386.39,70,5,75,28,2,28
1325753,276,1,1980,2005-02-01,"18:10",2005-02-05,2005-02-05,2005-02-05,20,0,20,0,0,0,1,0,1,1,0,1
1325754,276,1,1985,2005-02-01,"18:10",2006-04-22,2006-04-22,2006-04-22,798.44,282.4,1080.84,646.74,246.63,893.37,965,90,1055,49,25,54
1325755,276,1,1979,2005-02-01,"18:11",2005-02-01,2005-02-01,2005-02-01,102.5,42,144.5,40.85,38.7,79.55,25,20,45,13,6,14
1325756,276,0,1983,2005-02-01,"18:11",2005-02-04,2005-02-04,2005-02-04,26.45,1.5,27.95,0,0.95,0.95,21,3,24,8,2,9
1325757,276,1,1978,2005-02-01,"18:12",2005-02-03,2005-02-03,2005-02-03,154.41,34.33,188.74,136.69,29.05,165.74,67,20,87,32,8,35
1325759,40,1,1975,2005-02-01,"18:13",2005-02-01,2005-02-01,2005-02-01,862.17,50,912.17,792.67,75.5,868.17,74,4,78,34,4,37
1325760,276,1,1958,2005-02-01,"18:13",2005-02-09,2005-02-11,2005-02-11,19.5,0,19.5,4.8,0,4.8,16,0,16,6,0,6
1325761,792,1,1979,2005-02-01,"18:13",2006-03-24,2006-03-24,2006-03-24,436.4583,52.9384,489.3967,445.011,73.7507,518.7617,81,25,106,34,4,34
1325762,276,1,1980,2005-02-01,"18:14",2005-02-01,2005-02-01,2005-02-01,436.63,6.5,443.13,344.98,3,347.98,114,4,118,39,3,39
1325766,724,1,1966,2005-02-01,"18:14",2005-02-01,2005-02-01,2005-02-01,555.18,29,584.18,299.96,34.22,334.18,313,1,314,11,1,11
1325768,276,1,1981,2005-02-01,"18:15",2005-02-01,2005-02-01,2005-02-01,265.8,99.98,365.78,299.14,65.17,364.31,102,28,130,78,10,81
1325770,276,1,1980,2005-02-01,"18:16",2005-02-04,2005-02-06,2005-02-06,537.92,164.89,702.81,382.92,169.89,552.81,101,23,124,50,14,56
1325773,300,1,1965,2005-02-01,"18:16",2005-02-01,2005-02-01,2005-02-01,4360.48,62.47,4422.95,3266.619998,34.83,3301.449998,7076,37,7113,223,10,223
1325775,276,1,1987,2005-02-01,"18:17",2005-02-01,2005-02-01,2005-02-01,16365.0379,13233.21,29598.2479,14161.579998,13288.62,27450.199998,2318,302,2620,116,36,121
1325777,276,1,1986,2005-02-01,"18:17",2005-02-22,2005-02-22,2005-02-22,3.6,6,9.6,1.1,3.5,4.6,7,12,19,3,2,4
1325778,276,1,1951,2005-02-01,"18:18",2005-02-01,2005-02-04,2005-02-04,933.71,159.01,1092.72,911.64,90.08,1001.72,184,36,220,71,22,77
1325780,724,1,1985,2005-02-01,"18:20",2006-06-18,2006-06-18,2006-06-18,10,0,10,0,0,0,1,0,1,1,0,1
1325782,276,1,1984,2005-02-01,"18:20",2005-02-05,2005-02-12,2005-02-12,40,0,40,0,0,0,8,0,8,5,0,5
1325785,300,1,1980,2005-02-01,"18:20",2006-02-21,2006-02-21,2006-02-21,44.05,0,44.05,4.05,0,4.05,8,0,8,5,0,5
1325786,250,1,1983,2005-02-01,"18:21",2005-03-09,2005-03-09,2005-03-09,59.37,19.92,79.29,42.59,15.59,58.18,57,30,87,24,10,31
1325788,276,1,1968,2005-02-01,"18:22",2005-02-04,2005-02-04,2005-02-04,852.65,16,868.65,723.15,8.5,731.65,241,6,247,137,4,140
1325792,724,1,1981,2005-02-01,"18:23",2005-02-01,2005-02-04,2005-02-04,726.34,0,726.34,636.34,0,636.34,47,0,47,16,0,16
1325793,276,1,1974,2005-02-01,"18:23",2005-02-01,2005-02-02,2005-02-02,25,0,25,0,0,0,7,0,7,2,0,2
1325796,276,1,1984,2005-02-01,"18:24",2005-02-19,2005-02-23,2005-02-23,153.52,3.5,157.02,82.02,0,82.02,56,2,58,36,2,36
1325797,276,1,1986,2005-02-01,"18:24",2005-02-01,2005-02-01,2005-02-01,217.7,44.5,262.2,156.25,14.1,170.35,156,25,181,33,4,35
1325800,276,1,1979,2005-02-01,"18:26",2005-02-03,2005-02-03,2005-02-03,25,1412.76,1437.76,22.25,1325.51,1347.76,5,101,106,4,22,23
1325803,208,1,1985,2005-02-01,"18:28",2006-03-04,2005-04-10,2006-03-28,20.7764,0,20.7764,0,0,0,2,0,2,1,0,1
1325804,276,1,1948,2005-02-01,"18:28",2005-02-01,2005-02-01,2005-02-01,6058,131,6189,5474.449998,76,5550.449998,1201,34,1235,203,15,207
1325806,40,1,1981,2005-02-01,"18:29",2006-02-10,2006-02-10,2006-02-10,173,0,173,130,0,130,19,0,19,10,0,10
1325808,250,1,1979,2005-02-01,"18:30",2005-02-04,2005-02-04,2005-02-04,442.05,0,442.05,387.19,0,387.19,161,0,161,58,0,58
1325809,276,1,1969,2005-02-01,"18:31",2005-02-01,2005-02-01,2005-02-01,28349.3096,2306.87,30656.1796,26521.019999,1158.83,27679.849999,2934,77,3011,198,27,212
1325810,208,0,1986,2005-02-01,"18:32",2005-02-01,2005-02-02,2005-02-02,1141.5862,14.6073,1156.1935,969.6361,0,969.6361,17,1,18,16,1,17
1325811,276,1,1977,2005-02-01,"18:33",2005-02-04,2005-02-04,2005-02-04,3200.44,2054.84,5255.28,2172.77,1400.51,3573.28,437,256,693,60,32,62
1325812,40,1,1986,2005-02-01,"18:33",2005-02-04,2005-02-04,2005-02-04,94.31,0,94.31,97.29,0,97.29,46,0,46,36,0,36
1325815,208,1,1975,2005-02-01,"18:34",2005-02-01,2005-02-01,2005-02-01,165.9615,0,165.9615,85.4551,0,85.4551,40,0,40,10,0,10
1325816,208,1,1985,2005-02-01,"18:35",2005-09-13,2005-09-13,2005-09-15,37.3826,3.0377,40.4203,26.8563,4.2279,31.0842,11,4,15,3,3,6
1325819,578,1,1974,2005-02-01,"18:36",2005-02-03,2005-02-03,2005-02-03,120.5619,0,120.5619,0,0,0,7,0,7,6,0,6
1325820,380,1,1967,2005-02-01,"18:36",2005-02-01,2005-02-01,2005-02-01,1532.14,6962.46,8494.6,0,6634.6,6634.6,23,82,105,9,4,9
1325821,276,0,1981,2005-02-01,"18:36",2005-02-23,2005-02-23,2005-02-23,0,27.4,27.4,0,7.43,7.43,0,10,10,0,6,6
1325822,300,1,1986,2005-02-01,"18:36",2005-02-01,2005-02-01,2005-02-01,214.53,33.44,247.97,194.02,24.65,218.67,44,9,53,21,5,24
1325824,756,1,1969,2005-02-01,"18:37",2005-02-01,2005-02-01,2005-03-16,727.8264,10.9843,738.8107,406.4698,0,406.4698,116,3,119,25,3,27
1325826,380,1,1959,2005-02-01,"18:37",2005-02-09,2005-02-09,2005-02-09,661,0,661,0,0,0,1,0,1,1,0,1
1325827,276,1,1987,2005-02-01,"18:37",2005-02-01,2005-02-01,2005-02-01,29,33,62,22.9,19.1,42,9,13,22,5,3,5
1325828,250,1,1984,2005-02-01,"18:38",2005-02-01,2005-02-01,2005-02-01,281.49,0,281.49,238.59,0,238.59,147,0,147,42,0,42
1325829,792,1,1986,2005-02-01,"18:38",2005-05-10,2005-05-10,2005-05-10,366.8839,28.6086,395.4925,246.596,16.9069,263.5029,71,23,94,22,10,23
1325831,276,0,1972,2005-02-01,"18:39",2005-02-08,2005-02-08,2005-02-08,24.35,0,24.35,4.35,0,4.35,21,0,21,7,0,7
1325834,208,1,1974,2005-02-01,"18:41",2005-02-01,2005-02-01,2005-02-01,134.7959,387.4219,522.2178,103.4747,373.6264,477.1011,40,123,163,30,23,42
1325837,276,1,1967,2005-02-01,"18:42",2005-02-01,2005-02-01,2005-02-01,2726.46,406.37,3132.83,2940.34,512.22,3452.56,1230,115,1345,309,80,335
1325838,300,0,1970,2005-02-01,"18:42",2005-02-01,2005-02-02,2005-02-02,5135.31,0,5135.31,3705.31,0,3705.31,94,0,94,58,0,58
1325839,724,1,1977,2005-02-01,"18:42",2005-02-07,2005-02-07,2005-02-07,151.8,0,151.8,121.8,0,121.8,10,0,10,8,0,8
1325840,276,1,1951,2005-02-01,"18:42",2005-02-04,2005-02-04,2005-02-04,366.94,115.87,482.81,335.65,107.16,442.81,118,60,178,66,7,66
1325841,276,1,1952,2005-02-01,"18:42",2005-02-03,2005-02-03,2005-02-03,5739.46,13644.83,19384.29,4743.75,12640.54,17384.29,385,866,1251,231,219,327
1325842,276,1,1983,2005-02-01,"18:43",2005-02-04,2005-02-04,2005-02-04,70.68,462.79,533.47,61.02,380.45,441.47,6,36,42,5,12,15
1325845,250,1,1970,2005-02-01,"18:44",2005-02-01,2005-02-01,2005-02-01,70,0,70,31.35,0,31.35,13,0,13,8,0,8
1325850,792,0,1972,2005-02-01,"18:45",2005-02-01,2005-02-01,2005-02-01,71.1028,0,71.1028,44.9897,0,44.9897,10,0,10,4,0,4
1325851,276,1,1964,2005-02-01,"18:46",2005-02-04,2005-02-04,2005-02-04,21282.5702,9538.4098,30820.98,16345.56,9821.42,26166.98,271,82,353,145,45,162
1325852,276,1,1965,2005-02-01,"18:46",2005-02-01,2005-02-01,2005-02-01,21938.93,18387.89,40326.82,19593.4,15504.16,35097.56,641,1222,1863,265,146,282
1325854,40,1,1976,2005-02-01,"18:47",2005-02-01,2005-02-01,2005-04-12,83.5647,0,83.5647,197.05,0,197.05,48,0,48,14,0,14
1325855,792,1,1980,2005-02-01,"18:47",2006-04-15,2006-04-15,2006-04-15,49.9415,509.7198,559.6613,0,418.7502,418.7502,53,31,84,7,15,15
1325856,276,1,1979,2005-02-01,"18:48",2005-02-08,2005-02-08,2005-02-08,220,15,235,127.34,8.5,135.84,73,5,78,16,4,18
1325857,276,1,1985,2005-02-01,"18:48",2005-02-15,2005-02-16,2005-02-16,56,0,56,4,0,4,21,0,21,8,0,8
1325859,276,1,1972,2005-02-01,"18:49",2005-02-02,2005-02-02,2005-02-02,50.09,0,50.09,20.09,0,20.09,5,0,5,5,0,5
1325860,276,1,1979,2005-02-01,"18:50",2005-03-11,2005-03-11,2005-03-11,39.86,104.85,144.71,38.91,73.8,112.71,43,106,149,6,9,9
1325862,276,1,1971,2005-02-01,"18:50",2005-02-01,2005-02-01,2005-02-01,2630.09,27153.1,29783.19,1367.19,21438,22805.19,385,1819,2204,110,184,197
1325863,208,1,1954,2005-02-01,"18:50",2005-02-01,2005-02-08,2005-02-08,6048.9405,27128.3782,33177.3187,8072.0915,28041.4009,36113.4924,23,134,157,17,57,66
1325864,616,1,1979,2005-02-01,"18:51",2005-03-10,2005-03-10,2005-03-10,82.273,4.6111,86.8841,38.8102,0,38.8102,55,7,62,4,2,5
1325865,276,1,1964,2005-02-01,"18:52",2005-02-01,2005-02-01,2005-02-01,49,0,49,0,0,0,5,0,5,4,0,4
1325867,300,1,1979,2005-02-01,"18:53",2005-02-01,2005-02-01,2005-02-01,11019.28,67712.71,78731.99,9785.74,71271,81056.7400000001,188,1187,1375,86,156,161
1325868,276,1,1980,2005-02-01,"18:53",2005-02-01,2005-02-01,2005-02-01,0,100.65,100.65,0,70.65,70.65,0,11,11,0,3,3
1325870,616,1,1984,2005-02-01,"18:53",2005-02-04,2005-02-04,2005-02-04,7.152,54.6178,61.7698,3.1454,43.7776,46.923,10,36,46,6,13,16
1325871,276,1,1976,2005-02-01,"18:53",2005-02-07,2005-02-07,2005-02-07,60.69,13,73.69,28.67,10.02,38.69,49,9,58,9,3,10
1325872,792,1,1980,2005-02-01,"18:53",2005-02-01,2005-02-01,2005-02-01,14.4341,91.8591,106.2932,0,77.4249,77.4249,2,5,7,1,2,2
1325873,276,1,1980,2005-02-01,"18:53",2005-02-05,2005-02-05,2005-02-05,67.09,0,67.09,67.3,0,67.3,49,0,49,19,0,19
1325874,616,1,1983,2005-02-01,"18:54",2005-02-01,2005-02-01,2005-02-01,24.9411,142.4214,167.3625,25.5722,169.4985,195.0707,21,33,54,8,6,9
1325875,616,1,1984,2005-02-01,"18:54",2005-02-04,2005-02-04,2005-02-04,59.1533,5.2984,64.4517,40.5491,0,40.5491,42,4,46,26,3,26
1325878,276,1,1966,2005-02-01,"18:56",2005-02-01,2005-02-01,2005-02-01,200,0,200,0,0,0,3,0,3,2,0,2
1325880,276,1,1968,2005-02-01,"18:57",2005-02-01,2005-02-01,2005-02-01,20.1,270.7,290.8,22.5,221.3,243.8,5,35,40,5,15,17
1325881,300,1,1973,2005-02-01,"18:57",2005-02-02,2005-02-02,2005-02-02,11468.8896,835.63,12304.5196,7900.77,497.5,8398.27,1669,53,1722,149,13,150
1325883,40,0,1964,2005-02-01,"18:57",2005-02-04,2005-02-04,2005-02-04,1140.19,300.25,1440.44,1231.83,250.52,1482.35,68,55,123,32,17,43
1325884,208,1,1978,2005-02-01,"18:57",2005-02-01,2005-02-01,2005-02-01,292.9446,21.4545,314.3991,99.6626,0,99.6626,32,3,35,10,2,11
1325886,276,1,1984,2005-02-01,"18:58",2006-06-26,2006-06-26,2006-06-26,51,89,140,31,24,55,7,11,18,2,3,3
1325887,276,1,1981,2005-02-01,"18:58",2005-02-01,2005-02-01,2005-02-01,292.98,38.18,331.16,252.59,32.57,285.16,105,24,129,38,13,42
1325891,276,1,1983,2005-02-01,"19:00",2005-03-04,2005-03-04,2005-03-04,286.8,92.5,379.3,226.84,107.88,334.72,65,27,92,43,15,56
1325897,276,1,1978,2005-02-01,"19:03",2005-02-01,2005-02-01,2005-02-01,3724.33,4993.51,8717.84,3598.16,5094.68,8692.84,75,192,267,24,21,26
1325898,616,1,1981,2005-02-01,"19:04",2006-03-23,2006-03-23,2006-03-23,22.7311,30.375,53.1061,12.9967,32.5871,45.5838,29,38,67,7,6,8
1325899,250,1,1986,2005-02-01,"19:05",2005-02-19,2005-02-19,2005-02-19,257.79,10.66,268.45,188.3,19.5,207.8,41,2,43,13,2,14
1325900,616,1,1986,2005-02-01,"19:05",2005-02-18,2005-02-18,2005-02-18,57.0202,12.388,69.4082,23.9277,11.4895,35.4172,68,8,76,20,6,24
1325902,276,1,1962,2005-02-01,"19:06",2005-12-01,2005-12-01,2005-12-01,65.55,30,95.55,58.83,6.72,65.55,37,16,53,18,9,21
1325903,792,1,1986,2005-02-01,"19:06",2005-02-01,2005-02-01,2005-02-01,301.9016,76.5164,378.418,269.0901,75.3212,344.4113,150,86,236,98,39,111
1325906,276,1,1973,2005-02-01,"19:08",2005-02-01,2005-02-01,2005-02-01,1930.6,3000.96,4931.56,119.25,2577.31,2696.56,678,595,1273,107,95,136
1325907,724,1,1971,2005-02-01,"19:08",2005-02-04,2005-02-04,2005-02-04,1177,0,1177,877,0,877,12,0,12,4,0,4
1325909,276,1,1977,2005-02-01,"19:08",2005-08-03,2005-08-03,2005-08-03,1420.2114,211.4886,1631.7,868.76,233.94,1102.7,374,58,432,92,29,92
1325910,276,1,1967,2005-02-01,"19:08",2005-02-07,2005-02-10,2005-02-10,1626.19,0,1626.19,1495.41,0,1495.41,689,0,689,198,0,198
1325911,276,1,1974,2005-02-01,"19:08",2005-02-08,2005-02-12,2005-02-12,20,85.75,105.75,0,15.75,15.75,3,14,17,2,9,10
1325914,276,1,1964,2005-02-01,"19:09",2005-02-01,2005-02-02,2005-02-02,30,0,30,0,0,0,3,0,3,3,0,3
1325915,276,1,1976,2005-02-01,"19:10",2005-12-06,2005-12-06,2005-12-06,817.21,72,889.21,868.1,55.5,923.6,84,8,92,19,3,19
1325916,276,1,1955,2005-02-01,"19:10",2005-03-03,2005-03-03,2005-03-03,460,540,1000,317.32,334.08,651.4,36,34,70,19,16,32
1325917,276,1,1951,2005-02-01,"19:11",2005-02-04,2005-02-05,2005-02-05,760.7,93.34,854.04,644.19,78.35,722.54,355,53,408,82,22,90
1325921,276,1,1967,2005-02-01,"19:14",2005-02-01,2005-02-01,2005-02-01,170,0,170,180,0,180,8,0,8,7,0,7
1325922,276,1,1976,2005-02-01,"19:14",2005-02-03,2005-02-03,2005-02-03,742.42,0,742.42,691.74,0,691.74,105,0,105,57,0,57
1325925,578,1,1980,2005-02-01,"19:15",2005-02-23,2005-02-23,2005-04-10,64.4061,0,64.4061,0,0,0,9,0,9,8,0,8
1325927,40,1,1982,2005-02-01,"19:17",2005-02-01,2005-02-01,2005-02-02,10.24,0,10.24,0,0,0,2,0,2,2,0,2
1325928,276,1,1963,2005-02-01,"19:18",2005-08-29,2005-08-29,2005-08-29,37,10,47,0,0,0,8,1,9,3,1,4
1325929,276,1,1966,2005-02-01,"19:18",2005-02-01,2005-02-01,2005-02-01,775.39,687,1462.39,793.89,668.5,1462.39,34,30,64,12,11,21
1325932,276,1,1978,2005-02-01,"19:18",2005-02-02,2005-02-02,2005-02-02,113.66,1,114.66,79.66,0,79.66,39,1,40,23,1,23
1325933,276,1,1973,2005-02-01,"19:19",2005-02-01,2005-02-01,2005-02-01,2513.35,5,2518.35,2398.35,0,2398.35,495,1,496,188,1,188
1325935,276,1,1971,2005-02-01,"19:19",2005-02-09,2005-02-09,2005-02-09,1100.88,71,1171.88,904.99,84.6,989.59,529,49,578,81,13,83
1325936,724,1,1979,2005-02-01,"19:21",2006-06-12,2006-06-12,2006-06-12,38.25,10,48.25,0,8.25,8.25,3,2,5,2,1,2
